@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric

@data
1156,'2019/09/19 10:21:58:845',12,-8553604,-7698552,-11779266,-11781073,-8160394,-6648186,-7368554,-5855576,-5593178,-5394513,-8553861,-7566966,-12437706,-12241361,-7437182,-6649211,-7236966,-5461846,-5198674,-5197646,-8289657,-7369328,-8291203,-8620426,-7041137,-7240317,-7368552,-5658967,-5461073,-5526353,-8421240,-7631985,-7237483,-7040106,-7501686,-7767428,-6909294,-5855830,-5592656,-5657935,-8815482,-7961204,-7632241,-7566450,-8094593,-8293258,-6908261,-6250587,-5987413,-6052437,-9342341,-8618878,-8289915,-8158586,-8488838,-8423302,-7368295,-6711139,-6447966,-6447197,-9276549,-8750461,-8552826,-8420984,-8487037,-8225924,-7368295,-7565932,-7565931,-7433577,-9078140,-8223349,-7697778,-7829366,-8554889,-7961979,-7039076,-6513504,-6579040,-6644320,-9274749,-8223091,-7631471,-7632244,-8357510,-7830134,-6841954,-6184540,-6250332,-6315100,-9537152,-8616310,-7959152,-7894390,-8488328,-8419703,-7104101,-6381150,-6446687,-6380381,0,0
1157,'2019/09/19 10:21:58:879',12,-8553604,-7698552,-11779266,-11781073,-8160394,-6648186,-7368554,-5855576,-5593178,-5394513,-8553861,-7566966,-12437706,-12241361,-7437182,-6649211,-7236966,-5461846,-5198674,-5197646,-8289657,-7369328,-8291203,-8620426,-7041137,-7240317,-7368552,-5658967,-5461073,-5526353,-8421240,-7631985,-7237483,-7040106,-7501686,-7767428,-6909294,-5855830,-5592656,-5657935,-8815482,-7961204,-7632241,-7566450,-8094593,-8293258,-6908261,-6250587,-5987413,-6052437,-9342341,-8618878,-8289915,-8158586,-8488838,-8423302,-7368295,-6711139,-6447966,-6447197,-9276549,-8750461,-8552826,-8420984,-8487037,-8225924,-7368295,-7565932,-7565931,-7433577,-9078140,-8223349,-7697778,-7829366,-8554889,-7961979,-7039076,-6513504,-6579040,-6644320,-9274749,-8223091,-7631471,-7632244,-8357510,-7830134,-6841954,-6184540,-6250332,-6315100,-9537152,-8616310,-7959152,-7894390,-8488328,-8419703,-7104101,-6381150,-6446687,-6380381,0,0
1158,'2019/09/19 10:21:58:912',12,-8553348,-7764089,-11844800,-11846608,-8160394,-6648185,-7434091,-5855576,-5593178,-5394513,-8553861,-7501429,-12437451,-12175824,-7437182,-6715003,-7236966,-5461846,-5264211,-5197647,-8224377,-7369071,-8356738,-8620426,-6975857,-7174781,-7368552,-5658967,-5461329,-5526352,-8355705,-7631985,-7237483,-7040106,-7501686,-7767429,-6909295,-5855831,-5592656,-5657936,-8749946,-7961205,-7632241,-7566450,-8094593,-8293257,-6908517,-6250587,-5987414,-6052438,-9342086,-8619133,-8290170,-8158586,-8488838,-8358022,-7368295,-6711139,-6447967,-6447453,-9341829,-8815996,-8618362,-8420984,-8421756,-8160389,-7368296,-7565932,-7566187,-7433833,-9078140,-8223349,-7763313,-7829622,-8554889,-7961979,-6973796,-6579040,-6579296,-6644320,-9274748,-8157555,-7565935,-7632244,-8226694,-7895670,-6907747,-6184540,-6250332,-6315356,-9471616,-8551031,-7893616,-7828854,-8488328,-8354168,-7104357,-6381150,-6381151,-6445917,0,0
1159,'2019/09/19 10:21:58:944',12,-8553348,-7764089,-11844800,-11846608,-8160394,-6648185,-7434091,-5855576,-5593178,-5394513,-8553861,-7501429,-12437451,-12175824,-7437182,-6715003,-7236966,-5461846,-5264211,-5197647,-8224377,-7369071,-8356738,-8620426,-6975857,-7174781,-7368552,-5658967,-5461329,-5526352,-8355705,-7631985,-7237483,-7040106,-7501686,-7767429,-6909295,-5855831,-5592656,-5657936,-8749946,-7961205,-7632241,-7566450,-8094593,-8293257,-6908517,-6250587,-5987414,-6052438,-9342086,-8619133,-8290170,-8158586,-8488838,-8358022,-7368295,-6711139,-6447967,-6447453,-9341829,-8815996,-8618362,-8420984,-8421756,-8160389,-7368296,-7565932,-7566187,-7433833,-9078140,-8223349,-7763313,-7829622,-8554889,-7961979,-6973796,-6579040,-6579296,-6644320,-9274748,-8157555,-7565935,-7632244,-8226694,-7895670,-6907747,-6184540,-6250332,-6315356,-9471616,-8551031,-7893616,-7828854,-8488328,-8354168,-7104357,-6381150,-6381151,-6445917,0,0
1160,'2019/09/19 10:21:58:979',12,-8488068,-7698297,-11779266,-11846608,-8160394,-6713721,-7368554,-5921112,-5593178,-5394513,-8619396,-7501430,-12371914,-12175825,-7437183,-6714747,-7236967,-5461846,-5198675,-5197646,-8289657,-7369072,-8356739,-8620426,-6975857,-7240316,-7368552,-5658967,-5461329,-5526353,-8420985,-7566448,-7237483,-7040106,-7436150,-7767429,-6909294,-5856086,-5592912,-5657936,-8749946,-7961205,-7632241,-7566450,-8094592,-8293258,-6908517,-6250587,-5987414,-6052438,-9407876,-8618877,-8290170,-8158587,-8488838,-8358021,-7368551,-6711140,-6447967,-6447453,-9276293,-8750461,-8618362,-8420984,-8487293,-8160389,-7433831,-7565932,-7566188,-7433833,-9078141,-8157813,-7763313,-7829622,-8489609,-7961979,-7039332,-6513504,-6579296,-6644320,-9274748,-8091763,-7565934,-7697780,-8291974,-7895671,-6842210,-6184795,-6250332,-6315356,-9602688,-8550775,-7893616,-7959926,-8488327,-8419960,-7104357,-6381150,-6381151,-6445918,0,0
1161,'2019/09/19 10:21:59:011',12,-8488068,-7698297,-11779266,-11846608,-8160394,-6713721,-7368554,-5921112,-5593178,-5394513,-8619396,-7501430,-12371914,-12175825,-7437183,-6714747,-7236967,-5461846,-5198675,-5197646,-8289657,-7369072,-8356739,-8620426,-6975857,-7240316,-7368552,-5658967,-5461329,-5526353,-8420985,-7566448,-7237483,-7040106,-7436150,-7767429,-6909294,-5856086,-5592912,-5657936,-8749946,-7961205,-7632241,-7566450,-8094592,-8293258,-6908517,-6250587,-5987414,-6052438,-9407876,-8618877,-8290170,-8158587,-8488838,-8358021,-7368551,-6711140,-6447967,-6447453,-9276293,-8750461,-8618362,-8420984,-8487293,-8160389,-7433831,-7565932,-7566188,-7433833,-9078141,-8157813,-7763313,-7829622,-8489609,-7961979,-7039332,-6513504,-6579296,-6644320,-9274748,-8091763,-7565934,-7697780,-8291974,-7895671,-6842210,-6184795,-6250332,-6315356,-9602688,-8550775,-7893616,-7959926,-8488327,-8419960,-7104357,-6381150,-6381151,-6445918,0,0
1162,'2019/09/19 10:21:59:045',12,-8553348,-7698296,-11713474,-11846608,-8160395,-6648184,-7368811,-5921112,-5593178,-5394513,-8553860,-7501430,-12437449,-12175825,-7502975,-6715003,-7236967,-5527382,-5264211,-5197647,-8289913,-7303535,-8356739,-8620425,-7041393,-7240316,-7368552,-5658967,-5461329,-5526353,-8421240,-7631985,-7237484,-7040107,-7436150,-7767428,-6974831,-5921622,-5592912,-5723472,-8749946,-7961204,-7632241,-7566450,-8094592,-8358793,-6974053,-6250587,-5987670,-6052694,-9407621,-8684413,-8289915,-8158586,-8554374,-8358022,-7433832,-6711140,-6447967,-6447454,-9341829,-8750460,-8618363,-8420984,-8552829,-8225924,-7433832,-7565932,-7566188,-7499369,-9078141,-8158068,-7763314,-7829622,-8554889,-8027515,-7039332,-6579041,-6579296,-6644320,-9274748,-8092019,-7565934,-7632244,-8291974,-7895670,-6907747,-6250332,-6315868,-6380892,-9537152,-8616566,-7893616,-7894390,-8488072,-8354424,-7169893,-6381150,-6446942,-6380381,0,0
1163,'2019/09/19 10:21:59:077',12,-8553348,-7698296,-11713474,-11846608,-8160395,-6648184,-7368811,-5921112,-5593178,-5394513,-8553860,-7501430,-12437449,-12175825,-7502975,-6715003,-7236967,-5527382,-5264211,-5197647,-8289913,-7303535,-8356739,-8620425,-7041393,-7240316,-7368552,-5658967,-5461329,-5526353,-8421240,-7631985,-7237484,-7040107,-7436150,-7767428,-6974831,-5921622,-5592912,-5723472,-8749946,-7961204,-7632241,-7566450,-8094592,-8358793,-6974053,-6250587,-5987670,-6052694,-9407621,-8684413,-8289915,-8158586,-8554374,-8358022,-7433832,-6711140,-6447967,-6447454,-9341829,-8750460,-8618363,-8420984,-8552829,-8225924,-7433832,-7565932,-7566188,-7499369,-9078141,-8158068,-7763314,-7829622,-8554889,-8027515,-7039332,-6579041,-6579296,-6644320,-9274748,-8092019,-7565934,-7632244,-8291974,-7895670,-6907747,-6250332,-6315868,-6380892,-9537152,-8616566,-7893616,-7894390,-8488072,-8354424,-7169893,-6381150,-6446942,-6380381,0,0
1164,'2019/09/19 10:21:59:110',12,-8618884,-7764089,-11779009,-11846609,-8160651,-6713720,-7434091,-5921368,-5593178,-5460050,-8619397,-7566966,-12372170,-12110290,-7502975,-6714747,-7236967,-5527383,-5198674,-5197647,-8289657,-7369072,-8356738,-8620425,-7041393,-7174781,-7434089,-5724503,-5461329,-5526353,-8421240,-7631985,-7237483,-7040107,-7501686,-7832964,-6909295,-5921623,-5592912,-5657936,-8749947,-8026741,-7697778,-7566450,-8094592,-8358794,-6974053,-6250587,-6053207,-6052694,-9407878,-8619133,-8290170,-8158587,-8488838,-8358023,-7368552,-6711139,-6447967,-6447454,-9341829,-8750461,-8552826,-8421240,-8487292,-8225924,-7433832,-7631724,-7566188,-7433833,-9078141,-8223349,-7763314,-7829622,-8554889,-8027771,-7039332,-6579040,-6579296,-6709856,-9274748,-8157556,-7565935,-7697780,-8291974,-7895671,-6842211,-6250076,-6250332,-6315356,-9537153,-8616566,-7893616,-7959926,-8553608,-8354424,-7104358,-6381151,-6446943,-6445917,0,0
1165,'2019/09/19 10:21:59:144',12,-8618884,-7764089,-11779009,-11846609,-8160651,-6713720,-7434091,-5921368,-5593178,-5460050,-8619397,-7566966,-12372170,-12110290,-7502975,-6714747,-7236967,-5527383,-5198674,-5197647,-8289657,-7369072,-8356738,-8620425,-7041393,-7174781,-7434089,-5724503,-5461329,-5526353,-8421240,-7631985,-7237483,-7040107,-7501686,-7832964,-6909295,-5921623,-5592912,-5657936,-8749947,-8026741,-7697778,-7566450,-8094592,-8358794,-6974053,-6250587,-6053207,-6052694,-9407878,-8619133,-8290170,-8158587,-8488838,-8358023,-7368552,-6711139,-6447967,-6447454,-9341829,-8750461,-8552826,-8421240,-8487292,-8225924,-7433832,-7631724,-7566188,-7433833,-9078141,-8223349,-7763314,-7829622,-8554889,-8027771,-7039332,-6579040,-6579296,-6709856,-9274748,-8157556,-7565935,-7697780,-8291974,-7895671,-6842211,-6250076,-6250332,-6315356,-9537153,-8616566,-7893616,-7959926,-8553608,-8354424,-7104358,-6381151,-6446943,-6445917,0,0
1166,'2019/09/19 10:21:59:175',12,-8553348,-7698553,-11713729,-11846607,-8160651,-6648185,-7434347,-5855832,-5658971,-5460049,-8619397,-7566966,-12437705,-12241360,-7437440,-6649467,-7237222,-5527382,-5264466,-5197647,-8289913,-7369072,-8356739,-8620426,-6975857,-7240572,-7434345,-5724504,-5461329,-5526609,-8421241,-7632241,-7237484,-7040362,-7501686,-7767429,-6975087,-5921623,-5592913,-5657937,-8749947,-8026741,-7697777,-7566450,-8094592,-8293258,-6974053,-6250587,-5987670,-6118230,-9407878,-8619134,-8355707,-8158587,-8488838,-8423558,-7434088,-6776676,-6448223,-6447454,-9342085,-8815997,-8552827,-8486776,-8552828,-8226181,-7434088,-7631725,-7566188,-7433834,-9143677,-8288885,-7763314,-7829622,-8554890,-8027772,-7039333,-6579297,-6579297,-6644577,-9274748,-8157555,-7631727,-7697780,-8291974,-7895671,-6907747,-6250332,-6315869,-6315356,-9537409,-8616566,-7959153,-7894646,-8488327,-8354425,-7104358,-6381151,-6446943,-6445918,0,0
1167,'2019/09/19 10:21:59:208',12,-8553348,-7698553,-11713729,-11846607,-8160651,-6648185,-7434347,-5855832,-5658971,-5460049,-8619397,-7566966,-12437705,-12241360,-7437440,-6649467,-7237222,-5527382,-5264466,-5197647,-8289913,-7369072,-8356739,-8620426,-6975857,-7240572,-7434345,-5724504,-5461329,-5526609,-8421241,-7632241,-7237484,-7040362,-7501686,-7767429,-6975087,-5921623,-5592913,-5657937,-8749947,-8026741,-7697777,-7566450,-8094592,-8293258,-6974053,-6250587,-5987670,-6118230,-9407878,-8619134,-8355707,-8158587,-8488838,-8423558,-7434088,-6776676,-6448223,-6447454,-9342085,-8815997,-8552827,-8486776,-8552828,-8226181,-7434088,-7631725,-7566188,-7433834,-9143677,-8288885,-7763314,-7829622,-8554890,-8027772,-7039333,-6579297,-6579297,-6644577,-9274748,-8157555,-7631727,-7697780,-8291974,-7895671,-6907747,-6250332,-6315869,-6315356,-9537409,-8616566,-7959153,-7894646,-8488327,-8354425,-7104358,-6381151,-6446943,-6445918,0,0
1168,'2019/09/19 10:21:59:245',12,-8553604,-7764089,-11779009,-11846608,-8160652,-6713721,-7434348,-5921368,-5593434,-5394513,-8553861,-7566966,-12437450,-12175823,-7437439,-6649467,-7237223,-5527638,-5264211,-5263183,-8224378,-7369328,-8356739,-8620425,-7041393,-7240316,-7434345,-5724760,-5461330,-5526353,-8421241,-7631985,-7237484,-7040362,-7501686,-7767429,-6909551,-5921623,-5592913,-5657936,-8749947,-7961205,-7698033,-7566450,-8094593,-8293258,-6974053,-6250587,-5987670,-6118230,-9342342,-8684670,-8355707,-8158587,-8554374,-8489094,-7434088,-6776676,-6447968,-6447454,-9342085,-8750461,-8553082,-8486776,-8552829,-8160645,-7434089,-7631725,-7631725,-7499370,-9078141,-8223605,-7697778,-7829622,-8554889,-8027772,-7039589,-6579297,-6579296,-6710113,-9209213,-8157556,-7566191,-7697780,-8291974,-7895672,-6907748,-6250332,-6315869,-6380892,-9537409,-8616566,-7893617,-7959927,-8553863,-8419960,-7104358,-6446687,-6446943,-6445918,0,0
1169,'2019/09/19 10:21:59:279',12,-8553348,-7764089,-11713729,-11846608,-8160651,-6713721,-7499627,-5921368,-5593435,-5460049,-8619397,-7566966,-12437450,-12175825,-7437439,-6649211,-7302759,-5527383,-5264211,-5263183,-8224377,-7369328,-8356739,-8620426,-7041393,-7240572,-7434089,-5724760,-5461329,-5526353,-8421241,-7632241,-7237484,-7105643,-7436150,-7767429,-6909551,-5921623,-5592913,-5657936,-8684411,-8026740,-7697778,-7566450,-8094592,-8293258,-6974054,-6250587,-5987670,-6118230,-9342342,-8684669,-8290171,-8158587,-8489093,-8423558,-7434088,-6776676,-6513503,-6447454,-9342085,-8750461,-8553083,-8421240,-8487292,-8226181,-7499624,-7631725,-7566189,-7499370,-9078140,-8158069,-7763314,-7829623,-8554890,-8027771,-7039333,-6579297,-6579296,-6709856,-9209213,-8092020,-7565935,-7697780,-8291974,-7961207,-6907747,-6250332,-6315869,-6315357,-9537408,-8616566,-7893617,-7894646,-8553863,-8419960,-7169894,-6381407,-6446943,-6445918,0,0
1170,'2019/09/19 10:21:59:312',12,-8553348,-7764089,-11713729,-11846608,-8160651,-6713721,-7499627,-5921368,-5593435,-5460049,-8619397,-7566966,-12437450,-12175825,-7437439,-6649211,-7302759,-5527383,-5264211,-5263183,-8224377,-7369328,-8356739,-8620426,-7041393,-7240572,-7434089,-5724760,-5461329,-5526353,-8421241,-7632241,-7237484,-7105643,-7436150,-7767429,-6909551,-5921623,-5592913,-5657936,-8684411,-8026740,-7697778,-7566450,-8094592,-8293258,-6974054,-6250587,-5987670,-6118230,-9342342,-8684669,-8290171,-8158587,-8489093,-8423558,-7434088,-6776676,-6513503,-6447454,-9342085,-8750461,-8553083,-8421240,-8487292,-8226181,-7499624,-7631725,-7566189,-7499370,-9078140,-8158069,-7763314,-7829623,-8554890,-8027771,-7039333,-6579297,-6579296,-6709856,-9209213,-8092020,-7565935,-7697780,-8291974,-7961207,-6907747,-6250332,-6315869,-6315357,-9537408,-8616566,-7893617,-7894646,-8553863,-8419960,-7169894,-6381407,-6446943,-6445918,0,0
1171,'2019/09/19 10:21:59:345',12,-8749956,-7895161,-11975617,-12174030,-8291467,-6779256,-7565419,-6052441,-5658971,-5460049,-8684932,-7632502,-12634057,-12437713,-7568255,-6780282,-7368295,-5592918,-5329746,-5263183,-8420985,-7434608,-8487811,-8751497,-7106673,-7305852,-7499625,-5790296,-5526866,-5591889,-8552312,-7632241,-7303020,-7105898,-7567222,-7832964,-6974831,-5921623,-5658449,-5723472,-8881019,-8092277,-7763314,-7631986,-8160129,-8358793,-7039589,-6316124,-6053206,-6118229,-9604229,-8815741,-8355707,-8224124,-8619910,-8488838,-7434088,-6776677,-6513759,-6512990,-9538437,-8946813,-8749434,-8617593,-8618365,-8291461,-7565160,-7697261,-7697516,-7630442,-9274492,-8354421,-7828850,-7895158,-8685961,-8093307,-7104869,-6644833,-6644832,-6775392,-9471101,-8288627,-7697007,-7697780,-8488582,-8092279,-6973283,-6315868,-6381660,-6380892,-9799296,-8878454,-8024688,-8025718,-8684679,-8681848,-7235430,-6512223,-6512479,-6576990,0,0
1172,'2019/09/19 10:21:59:380',12,-8749956,-7895161,-11975617,-12174030,-8291467,-6779256,-7565419,-6052441,-5658971,-5460049,-8684932,-7632502,-12634057,-12437713,-7568255,-6780282,-7368295,-5592918,-5329746,-5263183,-8420985,-7434608,-8487811,-8751497,-7106673,-7305852,-7499625,-5790296,-5526866,-5591889,-8552312,-7632241,-7303020,-7105898,-7567222,-7832964,-6974831,-5921623,-5658449,-5723472,-8881019,-8092277,-7763314,-7631986,-8160129,-8358793,-7039589,-6316124,-6053206,-6118229,-9604229,-8815741,-8355707,-8224124,-8619910,-8488838,-7434088,-6776677,-6513759,-6512990,-9538437,-8946813,-8749434,-8617593,-8618365,-8291461,-7565160,-7697261,-7697516,-7630442,-9274492,-8354421,-7828850,-7895158,-8685961,-8093307,-7104869,-6644833,-6644832,-6775392,-9471101,-8288627,-7697007,-7697780,-8488582,-8092279,-6973283,-6315868,-6381660,-6380892,-9799296,-8878454,-8024688,-8025718,-8684679,-8681848,-7235430,-6512223,-6512479,-6576990,0,0
1173,'2019/09/19 10:21:59:410',12,-8553347,-7764089,-11779264,-11846609,-8160651,-6648185,-7434347,-5921368,-5593435,-5394513,-8553860,-7501430,-12437450,-12175825,-7502975,-6649467,-7237223,-5527383,-5264210,-5197647,-8289914,-7369328,-8356739,-8620426,-7041393,-7240317,-7434345,-5724504,-5461329,-5526609,-8421240,-7632241,-7237484,-7040363,-7501686,-7767428,-6909551,-5921623,-5658449,-5657937,-8749947,-8026741,-7698034,-7566450,-8094336,-8293258,-6974054,-6250843,-6053207,-6118230,-9473413,-8618878,-8355707,-8158587,-8488837,-8358022,-7434088,-6776676,-6513503,-6512990,-9407365,-8750461,-8553082,-8421241,-8552829,-8225925,-7434088,-7631725,-7631725,-7499370,-9143421,-8223349,-7763313,-7829622,-8620425,-7962235,-7039333,-6579297,-6579296,-6709856,-9274748,-8157556,-7631471,-7697780,-8357510,-7895672,-6907747,-6250332,-6250588,-6380892,-9537408,-8616567,-7893616,-7959926,-8488328,-8419960,-7104358,-6446687,-6381407,-6445917,0,0
1174,'2019/09/19 10:21:59:442',12,-8553347,-7764089,-11779264,-11846609,-8160651,-6648185,-7434347,-5921368,-5593435,-5394513,-8553860,-7501430,-12437450,-12175825,-7502975,-6649467,-7237223,-5527383,-5264210,-5197647,-8289914,-7369328,-8356739,-8620426,-7041393,-7240317,-7434345,-5724504,-5461329,-5526609,-8421240,-7632241,-7237484,-7040363,-7501686,-7767428,-6909551,-5921623,-5658449,-5657937,-8749947,-8026741,-7698034,-7566450,-8094336,-8293258,-6974054,-6250843,-6053207,-6118230,-9473413,-8618878,-8355707,-8158587,-8488837,-8358022,-7434088,-6776676,-6513503,-6512990,-9407365,-8750461,-8553082,-8421241,-8552829,-8225925,-7434088,-7631725,-7631725,-7499370,-9143421,-8223349,-7763313,-7829622,-8620425,-7962235,-7039333,-6579297,-6579296,-6709856,-9274748,-8157556,-7631471,-7697780,-8357510,-7895672,-6907747,-6250332,-6250588,-6380892,-9537408,-8616567,-7893616,-7959926,-8488328,-8419960,-7104358,-6446687,-6381407,-6445917,0,0
1175,'2019/09/19 10:21:59:479',12,-8684420,-7895161,-12041152,-12108751,-8291467,-6844792,-7565419,-6052440,-5658971,-5525585,-8684933,-7632502,-12699337,-12503248,-7568255,-6780283,-7302759,-5592919,-5329746,-5328719,-8420985,-7434864,-8422275,-8751498,-7106673,-7305852,-7499881,-5790296,-5526866,-5592145,-8617592,-7697777,-7303020,-7105898,-7501686,-7832708,-6975087,-5921623,-5658449,-5789008,-8946555,-8092277,-7698034,-7631986,-8160128,-8424074,-7039590,-6316379,-6053206,-6183766,-9538949,-8750206,-8421243,-8224123,-8619910,-8489094,-7499624,-6776676,-6513759,-6578525,-9473157,-8881533,-8684154,-8617848,-8618365,-8291461,-7499624,-7697261,-7697517,-7564906,-9274492,-8354421,-7828850,-7960695,-8620425,-8158843,-7105125,-6644833,-6644833,-6775648,-9602172,-8288627,-7697263,-7763316,-8357510,-8092279,-7038819,-6315868,-6381405,-6446429,-9864832,-8747638,-8090225,-8025462,-8619399,-8616568,-7235430,-6512479,-6512479,-6511454,0,0
1176,'2019/09/19 10:21:59:512',12,-8749956,-7829625,-11975617,-12108496,-8357002,-6844536,-7565418,-5986905,-5658714,-5525585,-8684932,-7566966,-12634057,-12372432,-7568511,-6780283,-7368295,-5658711,-5329746,-5328975,-8355449,-7434864,-8422275,-8751497,-7106673,-7305852,-7499881,-5790296,-5526866,-5592145,-8552312,-7697777,-7303020,-7105899,-7566966,-7832965,-6975087,-5921623,-5658449,-5723473,-8946554,-8092277,-7698034,-7632242,-8159873,-8424330,-7039589,-6316380,-6053207,-6183766,-9604230,-8750206,-8421243,-8224123,-8554374,-8489094,-7499624,-6776932,-6513760,-6578526,-9538436,-8881533,-8749434,-8552313,-8618365,-8356997,-7565160,-7697261,-7697517,-7564906,-9274492,-8354677,-7828850,-7895159,-8685961,-8158844,-7170405,-6644833,-6644833,-6775649,-9471100,-8354163,-7762543,-7763316,-8488326,-8026743,-7038819,-6315868,-6316125,-6446429,-9799296,-8812918,-8155760,-8025462,-8619144,-8616568,-7300966,-6512479,-6578015,-6576990,0,0
1177,'2019/09/19 10:21:59:546',12,-8749956,-7829625,-11975617,-12108496,-8357002,-6844536,-7565418,-5986905,-5658714,-5525585,-8684932,-7566966,-12634057,-12372432,-7568511,-6780283,-7368295,-5658711,-5329746,-5328975,-8355449,-7434864,-8422275,-8751497,-7106673,-7305852,-7499881,-5790296,-5526866,-5592145,-8552312,-7697777,-7303020,-7105899,-7566966,-7832965,-6975087,-5921623,-5658449,-5723473,-8946554,-8092277,-7698034,-7632242,-8159873,-8424330,-7039589,-6316380,-6053207,-6183766,-9604230,-8750206,-8421243,-8224123,-8554374,-8489094,-7499624,-6776932,-6513760,-6578526,-9538436,-8881533,-8749434,-8552313,-8618365,-8356997,-7565160,-7697261,-7697517,-7564906,-9274492,-8354677,-7828850,-7895159,-8685961,-8158844,-7170405,-6644833,-6644833,-6775649,-9471100,-8354163,-7762543,-7763316,-8488326,-8026743,-7038819,-6315868,-6316125,-6446429,-9799296,-8812918,-8155760,-8025462,-8619144,-8616568,-7300966,-6512479,-6578015,-6576990,0,0
1178,'2019/09/19 10:21:59:579',12,-8684420,-7829625,-12041152,-12108495,-8357003,-6713720,-7630699,-5986904,-5592921,-5525585,-8684933,-7632502,-12699338,-12437968,-7568511,-6780282,-7368295,-5593175,-5329746,-5328719,-8420985,-7434863,-8422275,-8685961,-7106673,-7305853,-7499625,-5790039,-5526866,-5591889,-8552313,-7697777,-7303020,-7105899,-7501686,-7832709,-7040367,-5987159,-5658449,-5723729,-8946554,-8092277,-7763570,-7631986,-8094593,-8424330,-7039589,-6316379,-6053207,-6183766,-9604230,-8750206,-8421243,-8289659,-8619910,-8489095,-7499880,-6776932,-6513759,-6578526,-9538437,-8947069,-8683899,-8617848,-8618621,-8356997,-7565160,-7697261,-7697517,-7564906,-9340284,-8420213,-7828850,-7895158,-8685961,-8158843,-7170661,-6644833,-6645089,-6775649,-9536891,-8354164,-7762799,-7763316,-8488326,-8092279,-6973283,-6315868,-6381405,-6446429,-9799297,-8813174,-8090225,-8090998,-8619399,-8681848,-7235430,-6512479,-6578015,-6576990,0,0
